country,year,sex,age,suicides_no,population,suicides_100k, gdp_per_year,gdp_per_capita,generation
Argentina,2007,male,5-14 years,45.0,3530454,1.27,"2,87,53,05,08,431",7918.0,Generation Z
Argentina,2007,female,5-14 years,34.0,3414627,1.0,"2,87,53,05,08,431",7918.0,Generation Z
Argentina,2008,male,75+ years,208.0,646185,32.19,"3,61,55,80,37,110",9843.0,Silent
Argentina,2008,male,15-24 years,625.0,3410092,18.33,"3,61,55,80,37,110",9843.0,Millenials
Argentina,2008,male,55-74 years,463.0,2630686,17.6,"3,61,55,80,37,110",9843.0,Silent
Argentina,2008,male,25-34 years,531.0,3172743,16.74,"3,61,55,80,37,110",9843.0,Generation X
Argentina,2008,male,35-54 years,582.0,4496672,12.94,"3,61,55,80,37,110",9843.0,Boomers
Argentina,2008,female,15-24 years,180.0,3319037,5.42,"3,61,55,80,37,110",9843.0,Millenials
Argentina,2008,female,35-54 years,173.0,4660022,3.71,"3,61,55,80,37,110",9843.0,Boomers
Argentina,2008,female,55-74 years,108.0,3088727,3.5,"3,61,55,80,37,110",9843.0,Silent
Argentina,2008,female,75+ years,36.0,1188016,3.03,"3,61,55,80,37,110",9843.0,Silent
Argentina,2008,female,25-34 years,94.0,3159967,2.97,"3,61,55,80,37,110",9843.0,Generation X
Argentina,2008,male,5-14 years,39.0,3539110,1.1,"3,61,55,80,37,110",9843.0,Generation Z
Argentina,2008,female,5-14 years,20.0,3422263,0.58,"3,61,55,80,37,110",9843.0,Generation Z
Argentina,2009,male,75+ years,177.0,653486,27.09,"3,32,97,64,84,578",8961.0,Silent
Argentina,2009,male,15-24 years,609.0,3436265,17.72,"3,32,97,64,84,578",8961.0,Millenials
Argentina,2009,male,55-74 years,434.0,2683502,16.17,"3,32,97,64,84,578",8961.0,Silent
Argentina,2009,male,25-34 years,504.0,3210244,15.7,"3,32,97,64,84,578",8961.0,Generation X
Argentina,2009,male,35-54 years,542.0,4566645,11.87,"3,32,97,64,84,578",8961.0,Boomers
Argentina,2009,female,15-24 years,164.0,3342385,4.91,"3,32,97,64,84,578",8961.0,Millenials
Argentina,2009,female,55-74 years,112.0,3148915,3.56,"3,32,97,64,84,578",8961.0,Silent
Argentina,2009,female,25-34 years,105.0,3189773,3.29,"3,32,97,64,84,578",8961.0,Generation X
Argentina,2009,female,35-54 years,150.0,4726814,3.17,"3,32,97,64,84,578",8961.0,Boomers
Argentina,2009,female,75+ years,25.0,1211934,2.06,"3,32,97,64,84,578",8961.0,Silent
Argentina,2009,male,5-14 years,34.0,3553154,0.96,"3,32,97,64,84,578",8961.0,Generation Z
Argentina,2009,female,5-14 years,28.0,3434884,0.82,"3,32,97,64,84,578",8961.0,Generation Z
Argentina,2010,male,75+ years,206.0,657096,31.35,"4,23,62,74,22,092",11273.0,Silent
Argentina,2010,male,15-24 years,683.0,3455127,19.77,"4,23,62,74,22,092",11273.0,Millenials
Argentina,2010,male,25-34 years,485.0,3237957,14.98,"4,23,62,74,22,092",11273.0,Generation X
Argentina,2010,male,55-74 years,397.0,2740656,14.49,"4,23,62,74,22,092",11273.0,Silent
Argentina,2010,male,35-54 years,573.0,4648068,12.33,"4,23,62,74,22,092",11273.0,Generation X
Argentina,2010,female,15-24 years,150.0,3358103,4.47,"4,23,62,74,22,092",11273.0,Millenials
Argentina,2010,female,35-54 years,162.0,4804030,3.37,"4,23,62,74,22,092",11273.0,Generation X
Argentina,2010,female,25-34 years,101.0,3210247,3.15,"4,23,62,74,22,092",11273.0,Generation X
Argentina,2010,female,55-74 years,99.0,3212253,3.08,"4,23,62,74,22,092",11273.0,Silent
Argentina,2010,female,75+ years,34.0,1234182,2.75,"4,23,62,74,22,092",11273.0,Silent
Argentina,2010,male,5-14 years,33.0,3570316,0.92,"4,23,62,74,22,092",11273.0,Generation Z
Argentina,2010,female,5-14 years,20.0,3450419,0.58,"4,23,62,74,22,092",11273.0,Generation Z
Argentina,2011,male,75+ years,178.0,674738,26.38,"5,30,16,32,81,575",13946.0,Silent
Argentina,2011,male,15-24 years,693.0,3471151,19.96,"5,30,16,32,81,575",13946.0,Millenials
Argentina,2011,male,25-34 years,510.0,3258804,15.65,"5,30,16,32,81,575",13946.0,Millenials
Argentina,2011,male,55-74 years,416.0,2788575,14.92,"5,30,16,32,81,575",13946.0,Boomers
Argentina,2011,male,35-54 years,504.0,4738525,10.64,"5,30,16,32,81,575",13946.0,Generation X
Argentina,2011,female,15-24 years,172.0,3372659,5.1,"5,30,16,32,81,575",13946.0,Millenials
Argentina,2011,female,35-54 years,157.0,4893085,3.21,"5,30,16,32,81,575",13946.0,Generation X
Argentina,2011,female,25-34 years,102.0,3224774,3.16,"5,30,16,32,81,575",13946.0,Millenials
Argentina,2011,female,55-74 years,93.0,3268753,2.85,"5,30,16,32,81,575",13946.0,Boomers
Argentina,2011,female,75+ years,30.0,1260121,2.38,"5,30,16,32,81,575",13946.0,Silent
Argentina,2011,female,5-14 years,29.0,3472180,0.84,"5,30,16,32,81,575",13946.0,Generation Z
Argentina,2011,male,5-14 years,28.0,3592374,0.78,"5,30,16,32,81,575",13946.0,Generation Z
Argentina,2012,male,75+ years,225.0,688560,32.68,"5,45,98,23,75,701",14203.0,Silent
Argentina,2012,male,15-24 years,745.0,3480902,21.4,"5,45,98,23,75,701",14203.0,Millenials
Argentina,2012,male,25-34 years,616.0,3268154,18.85,"5,45,98,23,75,701",14203.0,Millenials
Argentina,2012,male,55-74 years,451.0,2839783,15.88,"5,45,98,23,75,701",14203.0,Boomers
Argentina,2012,male,35-54 years,554.0,4841057,11.44,"5,45,98,23,75,701",14203.0,Generation X
Argentina,2012,female,15-24 years,204.0,3380770,6.03,"5,45,98,23,75,701",14203.0,Millenials
Argentina,2012,female,35-54 years,164.0,4993138,3.28,"5,45,98,23,75,701",14203.0,Generation X
Argentina,2012,female,55-74 years,108.0,3328463,3.24,"5,45,98,23,75,701",14203.0,Boomers
Argentina,2012,female,25-34 years,102.0,3228400,3.16,"5,45,98,23,75,701",14203.0,Millenials
Argentina,2012,female,75+ years,33.0,1282726,2.57,"5,45,98,23,75,701",14203.0,Silent
Argentina,2012,male,5-14 years,29.0,3615254,0.8,"5,45,98,23,75,701",14203.0,Generation Z
Argentina,2012,female,5-14 years,17.0,3494571,0.49,"5,45,98,23,75,701",14203.0,Generation Z
Argentina,2013,male,75+ years,168.0,699046,24.03,"5,52,02,51,40,252",14206.0,Silent
Argentina,2013,male,15-24 years,696.0,3486661,19.96,"5,52,02,51,40,252",14206.0,Millenials
Argentina,2013,male,25-34 years,499.0,3271373,15.25,"5,52,02,51,40,252",14206.0,Millenials
Argentina,2013,male,55-74 years,398.0,2894129,13.75,"5,52,02,51,40,252",14206.0,Boomers
Argentina,2013,male,35-54 years,604.0,4950850,12.2,"5,52,02,51,40,252",14206.0,Generation X
Argentina,2013,female,15-24 years,167.0,3384642,4.93,"5,52,02,51,40,252",14206.0,Millenials
Argentina,2013,female,25-34 years,102.0,3226464,3.16,"5,52,02,51,40,252",14206.0,Millenials
Argentina,2013,female,35-54 years,157.0,5099167,3.08,"5,52,02,51,40,252",14206.0,Generation X
Argentina,2013,female,55-74 years,102.0,3390673,3.01,"5,52,02,51,40,252",14206.0,Boomers
Argentina,2013,female,75+ years,29.0,1303352,2.23,"5,52,02,51,40,252",14206.0,Silent
Argentina,2013,female,5-14 years,32.0,3515742,0.91,"5,52,02,51,40,252",14206.0,Generation Z
Argentina,2013,male,5-14 years,33.0,3637026,0.91,"5,52,02,51,40,252",14206.0,Generation Z
Argentina,2014,male,75+ years,192.0,706897,27.16,"5,26,31,96,73,732",13400.0,Silent
Argentina,2014,male,15-24 years,738.0,3492454,21.13,"5,26,31,96,73,732",13400.0,Millenials
Argentina,2014,male,25-34 years,531.0,3276955,16.2,"5,26,31,96,73,732",13400.0,Millenials
Argentina,2014,male,55-74 years,405.0,2951616,13.72,"5,26,31,96,73,732",13400.0,Boomers
Argentina,2014,male,35-54 years,644.0,5060862,12.73,"5,26,31,96,73,732",13400.0,Generation X
Argentina,2014,female,15-24 years,204.0,3388324,6.02,"5,26,31,96,73,732",13400.0,Millenials
Argentina,2014,female,35-54 years,196.0,5203634,3.77,"5,26,31,96,73,732",13400.0,Generation X
Argentina,2014,female,25-34 years,118.0,3227239,3.66,"5,26,31,96,73,732",13400.0,Millenials
Argentina,2014,female,55-74 years,109.0,3454994,3.15,"5,26,31,96,73,732",13400.0,Boomers
Argentina,2014,female,75+ years,25.0,1323654,1.89,"5,26,31,96,73,732",13400.0,Silent
Argentina,2014,female,5-14 years,35.0,3533961,0.99,"5,26,31,96,73,732",13400.0,Generation Z
Argentina,2014,male,5-14 years,34.0,3655965,0.93,"5,26,31,96,73,732",13400.0,Generation Z
Argentina,2015,male,75+ years,245.0,712691,34.38,"5,94,74,92,85,413",14981.0,Silent
Argentina,2015,male,15-24 years,656.0,3500580,18.74,"5,94,74,92,85,413",14981.0,Millenials
Argentina,2015,male,55-74 years,431.0,3011963,14.31,"5,94,74,92,85,413",14981.0,Boomers
Argentina,2015,male,25-34 years,465.0,3289927,14.13,"5,94,74,92,85,413",14981.0,Millenials
Argentina,2015,male,35-54 years,633.0,5166179,12.25,"5,94,74,92,85,413",14981.0,Generation X
Argentina,2015,female,15-24 years,153.0,3394201,4.51,"5,94,74,92,85,413",14981.0,Millenials
Argentina,2015,female,55-74 years,125.0,3520779,3.55,"5,94,74,92,85,413",14981.0,Boomers
Argentina,2015,female,25-34 years,114.0,3235582,3.52,"5,94,74,92,85,413",14981.0,Millenials
Argentina,2015,female,35-54 years,166.0,5301368,3.13,"5,94,74,92,85,413",14981.0,Generation X
Argentina,2015,female,75+ years,27.0,1344980,2.01,"5,94,74,92,85,413",14981.0,Silent
Argentina,2015,male,5-14 years,39.0,3672155,1.06,"5,94,74,92,85,413",14981.0,Generation Z
Argentina,2015,female,5-14 years,19.0,3549219,0.54,"5,94,74,92,85,413",14981.0,Generation Z
Brazil,1985,male,75+ years,129.0,840300,15.35,"2,22,94,27,90,435",1898.0,G.I. Generation
Brazil,1985,male,55-74 years,535.0,5364900,9.97,"2,22,94,27,90,435",1898.0,G.I. Generation
Brazil,1985,male,35-54 years,1011.0,11986300,8.43,"2,22,94,27,90,435",1898.0,Silent
Brazil,1985,male,25-34 years,791.0,10762900,7.35,"2,22,94,27,90,435",1898.0,Boomers
Brazil,1985,male,15-24 years,661.0,13834000,4.78,"2,22,94,27,90,435",1898.0,Generation X
Brazil,1985,female,75+ years,32.0,988100,3.24,"2,22,94,27,90,435",1898.0,G.I. Generation
Brazil,1985,female,55-74 years,148.0,5650100,2.62,"2,22,94,27,90,435",1898.0,G.I. Generation
Brazil,1985,female,25-34 years,269.0,10798700,2.49,"2,22,94,27,90,435",1898.0,Boomers
Brazil,1985,female,35-54 years,296.0,12185200,2.43,"2,22,94,27,90,435",1898.0,Silent
Brazil,1985,female,15-24 years,280.0,13751800,2.04,"2,22,94,27,90,435",1898.0,Generation X
Brazil,1985,female,5-14 years,41.0,15622900,0.26,"2,22,94,27,90,435",1898.0,Generation X
Brazil,1985,male,5-14 years,35.0,15693700,0.22,"2,22,94,27,90,435",1898.0,Generation X
Brazil,1986,male,75+ years,103.0,823700,12.5,"2,68,13,72,24,730",2257.0,G.I. Generation
Brazil,1986,male,55-74 years,581.0,5492100,10.58,"2,68,13,72,24,730",2257.0,G.I. Generation
Brazil,1986,male,35-54 years,967.0,12396000,7.8,"2,68,13,72,24,730",2257.0,Silent
Brazil,1986,male,25-34 years,754.0,9895200,7.62,"2,68,13,72,24,730",2257.0,Boomers
Brazil,1986,male,15-24 years,685.0,13347500,5.13,"2,68,13,72,24,730",2257.0,Generation X
Brazil,1986,female,75+ years,33.0,1079400,3.06,"2,68,13,72,24,730",2257.0,G.I. Generation
Brazil,1986,female,55-74 years,163.0,6093600,2.67,"2,68,13,72,24,730",2257.0,G.I. Generation
Brazil,1986,female,35-54 years,335.0,13195700,2.54,"2,68,13,72,24,730",2257.0,Silent
Brazil,1986,female,15-24 years,331.0,13514000,2.45,"2,68,13,72,24,730",2257.0,Generation X
Brazil,1986,female,25-34 years,257.0,10614200,2.42,"2,68,13,72,24,730",2257.0,Boomers
Brazil,1986,female,5-14 years,35.0,16001200,0.22,"2,68,13,72,24,730",2257.0,Generation X
Brazil,1986,male,5-14 years,27.0,16323800,0.17,"2,68,13,72,24,730",2257.0,Generation X
Brazil,1987,male,75+ years,149.0,655621,22.73,"2,94,08,41,12,393",2394.0,G.I. Generation
Brazil,1987,male,55-74 years,647.0,5163568,12.53,"2,94,08,41,12,393",2394.0,G.I. Generation
Brazil,1987,male,35-54 years,1100.0,12796733,8.6,"2,94,08,41,12,393",2394.0,Silent
Brazil,1987,male,25-34 years,865.0,11266240,7.68,"2,94,08,41,12,393",2394.0,Boomers
Brazil,1987,male,15-24 years,713.0,14119488,5.05,"2,94,08,41,12,393",2394.0,Generation X
Brazil,1987,female,55-74 years,197.0,5891414,3.34,"2,94,08,41,12,393",2394.0,G.I. Generation
Brazil,1987,female,75+ years,28.0,1018461,2.75,"2,94,08,41,12,393",2394.0,G.I. Generation
Brazil,1987,female,35-54 years,349.0,13229129,2.64,"2,94,08,41,12,393",2394.0,Silent
Brazil,1987,female,25-34 years,266.0,11393405,2.33,"2,94,08,41,12,393",2394.0,Boomers
Brazil,1987,female,15-24 years,291.0,14145640,2.06,"2,94,08,41,12,393",2394.0,Generation X
Brazil,1987,male,5-14 years,35.0,16751806,0.21,"2,94,08,41,12,393",2394.0,Generation X
Brazil,1987,female,5-14 years,32.0,16390962,0.2,"2,94,08,41,12,393",2394.0,Generation X
Brazil,1988,male,75+ years,135.0,675564,19.98,"3,30,39,73,81,998",2628.0,G.I. Generation
Brazil,1988,male,55-74 years,530.0,5281479,10.04,"3,30,39,73,81,998",2628.0,G.I. Generation
Brazil,1988,male,35-54 years,1115.0,13244446,8.42,"3,30,39,73,81,998",2628.0,Silent
Brazil,1988,male,25-34 years,849.0,11593305,7.32,"3,30,39,73,81,998",2628.0,Boomers
Brazil,1988,female,75+ years,52.0,1057285,4.92,"3,30,39,73,81,998",2628.0,G.I. Generation
Brazil,1988,male,15-24 years,663.0,14249735,4.65,"3,30,39,73,81,998",2628.0,Generation X
Brazil,1988,female,55-74 years,182.0,6051315,3.01,"3,30,39,73,81,998",2628.0,G.I. Generation
Brazil,1988,female,35-54 years,333.0,13714531,2.43,"3,30,39,73,81,998",2628.0,Silent
Brazil,1988,female,25-34 years,266.0,11741737,2.27,"3,30,39,73,81,998",2628.0,Boomers
Brazil,1988,female,15-24 years,281.0,14267683,1.97,"3,30,39,73,81,998",2628.0,Generation X
Brazil,1988,male,5-14 years,35.0,17111833,0.2,"3,30,39,73,81,998",2628.0,Generation X
Brazil,1988,female,5-14 years,25.0,16712381,0.15,"3,30,39,73,81,998",2628.0,Generation X
Brazil,1989,male,75+ years,141.0,686864,20.53,"4,25,59,53,10,000",3310.0,G.I. Generation
Brazil,1989,male,55-74 years,543.0,5415199,10.03,"4,25,59,53,10,000",3310.0,G.I. Generation
Brazil,1989,male,35-54 years,1067.0,13704169,7.79,"4,25,59,53,10,000",3310.0,Silent
Brazil,1989,male,25-34 years,891.0,11906533,7.48,"4,25,59,53,10,000",3310.0,Boomers
Brazil,1989,male,15-24 years,722.0,14394322,5.02,"4,25,59,53,10,000",3310.0,Generation X
Brazil,1989,female,75+ years,44.0,1090428,4.04,"4,25,59,53,10,000",3310.0,G.I. Generation
Brazil,1989,female,55-74 years,166.0,6229420,2.66,"4,25,59,53,10,000",3310.0,G.I. Generation
Brazil,1989,female,35-54 years,318.0,14212092,2.24,"4,25,59,53,10,000",3310.0,Silent
Brazil,1989,female,25-34 years,247.0,12077302,2.05,"4,25,59,53,10,000",3310.0,Boomers
Brazil,1989,female,15-24 years,261.0,14396938,1.81,"4,25,59,53,10,000",3310.0,Generation X
Brazil,1989,female,5-14 years,35.0,17011362,0.21,"4,25,59,53,10,000",3310.0,Generation X
Brazil,1989,male,5-14 years,28.0,17445679,0.16,"4,25,59,53,10,000",3310.0,Generation X
Brazil,1990,male,75+ years,151.0,689024,21.92,"4,61,95,17,82,000",3516.0,G.I. Generation
Brazil,1990,male,55-74 years,601.0,5570146,10.79,"4,61,95,17,82,000",3516.0,G.I. Generation
Brazil,1990,male,35-54 years,1127.0,14165486,7.96,"4,61,95,17,82,000",3516.0,Silent
Brazil,1990,male,25-34 years,945.0,12198761,7.75,"4,61,95,17,82,000",3516.0,Boomers
Brazil,1990,male,15-24 years,731.0,14568361,5.02,"4,61,95,17,82,000",3516.0,Generation X
Brazil,1990,female,75+ years,38.0,1117615,3.4,"4,61,95,17,82,000",3516.0,G.I. Generation
Brazil,1990,female,55-74 years,196.0,6431086,3.05,"4,61,95,17,82,000",3516.0,G.I. Generation
Brazil,1990,female,35-54 years,394.0,14711203,2.68,"4,61,95,17,82,000",3516.0,Silent
Brazil,1990,female,15-24 years,304.0,14548740,2.09,"4,61,95,17,82,000",3516.0,Generation X
Brazil,1990,female,25-34 years,250.0,12392001,2.02,"4,61,95,17,82,000",3516.0,Boomers
Brazil,1990,male,5-14 years,34.0,17729894,0.19,"4,61,95,17,82,000",3516.0,Generation X
Brazil,1990,female,5-14 years,32.0,17265236,0.19,"4,61,95,17,82,000",3516.0,Generation X
Brazil,1991,male,75+ years,153.0,725105,21.1,"6,02,86,00,00,000",4490.0,G.I. Generation
Brazil,1991,male,55-74 years,660.0,5727704,11.52,"6,02,86,00,00,000",4490.0,Silent
Brazil,1991,male,35-54 years,1334.0,14626951,9.12,"6,02,86,00,00,000",4490.0,Boomers
Brazil,1991,male,25-34 years,1002.0,12481850,8.03,"6,02,86,00,00,000",4490.0,Boomers
Brazil,1991,male,15-24 years,771.0,14774615,5.22,"6,02,86,00,00,000",4490.0,Generation X
Brazil,1991,female,55-74 years,222.0,6630160,3.35,"6,02,86,00,00,000",4490.0,Silent
Brazil,1991,female,75+ years,38.0,1172662,3.24,"6,02,86,00,00,000",4490.0,G.I. Generation
Brazil,1991,female,35-54 years,331.0,15218376,2.18,"6,02,86,00,00,000",4490.0,Boomers
Brazil,1991,female,25-34 years,266.0,12700804,2.09,"6,02,86,00,00,000",4490.0,Boomers
Brazil,1991,female,15-24 years,303.0,14737389,2.06,"6,02,86,00,00,000",4490.0,Generation X
Brazil,1991,male,5-14 years,41.0,17989977,0.23,"6,02,86,00,00,000",4490.0,Millenials
Brazil,1991,female,5-14 years,35.0,17496257,0.2,"6,02,86,00,00,000",4490.0,Millenials
Brazil,1992,male,75+ years,146.0,754020,19.36,"4,00,59,92,50,000",2924.0,G.I. Generation
Brazil,1992,male,55-74 years,643.0,5899574,10.9,"4,00,59,92,50,000",2924.0,Silent
Brazil,1992,male,35-54 years,1408.0,15081747,9.34,"4,00,59,92,50,000",2924.0,Boomers
Brazil,1992,male,25-34 years,981.0,12740352,7.7,"4,00,59,92,50,000",2924.0,Boomers
Brazil,1992,male,15-24 years,816.0,14998739,5.44,"4,00,59,92,50,000",2924.0,Generation X
Brazil,1992,female,75+ years,36.0,1221291,2.95,"4,00,59,92,50,000",2924.0,G.I. Generation
Brazil,1992,female,35-54 years,391.0,15718299,2.49,"4,00,59,92,50,000",2924.0,Boomers
Brazil,1992,female,55-74 years,166.0,6848963,2.42,"4,00,59,92,50,000",2924.0,Silent
Brazil,1992,female,25-34 years,262.0,12985784,2.02,"4,00,59,92,50,000",2924.0,Boomers
Brazil,1992,female,15-24 years,283.0,14937179,1.89,"4,00,59,92,50,000",2924.0,Generation X
Brazil,1992,male,5-14 years,39.0,18169763,0.21,"4,00,59,92,50,000",2924.0,Millenials
Brazil,1992,female,5-14 years,36.0,17651310,0.2,"4,00,59,92,50,000",2924.0,Millenials
Brazil,1993,male,75+ years,168.0,776516,21.64,"4,37,79,85,77,640",3136.0,G.I. Generation
Brazil,1993,male,55-74 years,628.0,6082548,10.32,"4,37,79,85,77,640",3136.0,Silent
Brazil,1993,male,25-34 years,1183.0,12975409,9.12,"4,37,79,85,77,640",3136.0,Boomers
Brazil,1993,male,35-54 years,1374.0,15546851,8.84,"4,37,79,85,77,640",3136.0,Boomers
Brazil,1993,male,15-24 years,917.0,15249319,6.01,"4,37,79,85,77,640",3136.0,Generation X
Brazil,1993,female,75+ years,33.0,1265590,2.61,"4,37,79,85,77,640",3136.0,G.I. Generation
Brazil,1993,female,55-74 years,182.0,7082827,2.57,"4,37,79,85,77,640",3136.0,Silent
Brazil,1993,female,15-24 years,334.0,15156899,2.2,"4,37,79,85,77,640",3136.0,Generation X
Brazil,1993,female,35-54 years,346.0,16228348,2.13,"4,37,79,85,77,640",3136.0,Boomers
Brazil,1993,female,25-34 years,261.0,13246132,1.97,"4,37,79,85,77,640",3136.0,Boomers
Brazil,1993,male,5-14 years,51.0,18272195,0.28,"4,37,79,85,77,640",3136.0,Millenials
Brazil,1993,female,5-14 years,31.0,17732843,0.17,"4,37,79,85,77,640",3136.0,Millenials
Brazil,1994,male,75+ years,180.0,793671,22.68,"5,58,11,19,97,497",3925.0,G.I. Generation
Brazil,1994,male,55-74 years,725.0,6270191,11.56,"5,58,11,19,97,497",3925.0,Silent
Brazil,1994,male,25-34 years,1228.0,13187454,9.31,"5,58,11,19,97,497",3925.0,Boomers
Brazil,1994,male,35-54 years,1436.0,16047095,8.95,"5,58,11,19,97,497",3925.0,Boomers
Brazil,1994,male,15-24 years,988.0,15533989,6.36,"5,58,11,19,97,497",3925.0,Generation X
Brazil,1994,female,75+ years,39.0,1307893,2.98,"5,58,11,19,97,497",3925.0,G.I. Generation
Brazil,1994,female,15-24 years,372.0,15405279,2.41,"5,58,11,19,97,497",3925.0,Generation X
Brazil,1994,female,55-74 years,174.0,7323575,2.38,"5,58,11,19,97,497",3925.0,Silent
Brazil,1994,female,35-54 years,369.0,16774482,2.2,"5,58,11,19,97,497",3925.0,Boomers
Brazil,1994,female,25-34 years,291.0,13479427,2.16,"5,58,11,19,97,497",3925.0,Boomers
Brazil,1994,male,5-14 years,48.0,18311628,0.26,"5,58,11,19,97,497",3925.0,Millenials
Brazil,1994,female,5-14 years,46.0,17753766,0.26,"5,58,11,19,97,497",3925.0,Millenials
Brazil,1995,male,75+ years,180.0,806015,22.33,"7,69,30,53,86,183",5313.0,G.I. Generation
Brazil,1995,male,55-74 years,812.0,6459129,12.57,"7,69,30,53,86,183",5313.0,Silent
Brazil,1995,male,35-54 years,1703.0,16593682,10.26,"7,69,30,53,86,183",5313.0,Boomers
Brazil,1995,male,25-34 years,1318.0,13377021,9.85,"7,69,30,53,86,183",5313.0,Generation X
Brazil,1995,male,15-24 years,1084.0,15852481,6.84,"7,69,30,53,86,183",5313.0,Generation X
Brazil,1995,female,75+ years,42.0,1349701,3.11,"7,69,30,53,86,183",5313.0,G.I. Generation
Brazil,1995,female,55-74 years,208.0,7566176,2.75,"7,69,30,53,86,183",5313.0,Silent
Brazil,1995,female,35-54 years,450.0,17368864,2.59,"7,69,30,53,86,183",5313.0,Boomers
Brazil,1995,female,25-34 years,318.0,13683822,2.32,"7,69,30,53,86,183",5313.0,Generation X
Brazil,1995,female,15-24 years,347.0,15683286,2.21,"7,69,30,53,86,183",5313.0,Generation X
Brazil,1995,male,5-14 years,38.0,18309246,0.21,"7,69,30,53,86,183",5313.0,Millenials
Brazil,1995,female,5-14 years,36.0,17734168,0.2,"7,69,30,53,86,183",5313.0,Millenials
Brazil,1996,male,75+ years,176.0,861847,20.42,"8,50,42,64,32,992",5771.0,G.I. Generation
Brazil,1996,male,55-74 years,798.0,6651122,12.0,"8,50,42,64,32,992",5771.0,Silent
Brazil,1996,male,35-54 years,1827.0,17150145,10.65,"8,50,42,64,32,992",5771.0,Boomers
